No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
1685,"Propane, 1-(ethenyloxy)-2-methyl-",9.176091259,109-53-5,CC(C)COC=C,,,NIST,alcohol,Oxygenated organics
1686,Propanedioate,6.740362689,19370-93-5,[O-]C(=O)CC([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1687,Propazine,9.342422681,446276-68-2,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
1688,Propazine,9.342422681,139-40-2,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,7.5,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
1689,Propazine,9.342422681,139-40-2,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,7~8,,https://doi.org/10.1021/es503496u,alkane,Aliphatic hydrocarbons
1690,"Propazine
6-Chloro-2,4-isopropylamino -1,3,5-triazine",9.342422681,163165-75-1,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,7,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
1691,Propionate ion,6.662757832,93278-49-0,CCC(=O)[O-],7,25.0,10.1063/1.555808,alkane,Aliphatic hydrocarbons
1692,Propranolol,9.6803,   525–66–6,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,,,   https://doi.org/10.1021/acs.est.6b05536,alkane,Aliphatic hydrocarbons
1693,Propranolol,9.6803,525-66-6,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,,,https://doi.org/10.1016/j.jhazmat.2025.138280,alkane,Aliphatic hydrocarbons
1694,Propranolol,9.680335513,4199/9/1,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,7,,https://doi.org/10.1021/acs.est.6b05536,alkane,Aliphatic hydrocarbons
1695,Propranolol,10.46834733,4199/9/1,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,5,,https://doi.org/10.1016/j.chemosphere.2018.02.158,alkane,Aliphatic hydrocarbons
1696,Propranolol,9.6803,525-66-6,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,,,https://doi.org/10.1016/j.jhazmat.2025.138226,alkane,Aliphatic hydrocarbons
1697,Propranolol,9.680335513,525-66-6,CC(C)NCC(O)COc1cccc2ccccc12,7,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1698,Propranolol,9.6803,525-66-6,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,,,https://doi.org/10.1016/j.jhazmat.2025.137922,alkane,Aliphatic hydrocarbons
1699,Pyridine,8.342422681,110-86-1,C1=CC=NC=C1,7,,NIST,cyclo,Aromatic & PAHs
1700,Pyridine,8.342422681,58888-58-7,c1ccncc1,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
1701,Pyridinium,7.301029996,16969-45-2,C1=CC=[NH+]C=C1,3.9,,NIST,cyclo,Aromatic & PAHs
1702,Pyridinium ion,7.342422681,16969-45-2,c1cc[nH+]cc1,3.9,25.0,10.1063/1.555808,cyclo,Aromatic & PAHs
1703,Pyrimidine,8.0,767-79-3,c1cncnc1,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
1704,Pyrimidine,8.0,289-95-2,C1=CN=CN=C1,9,,NIST,cyclo,Aromatic & PAHs
1705,"Pyromellitate ion ((1,2,4,5-Benzenetetracarboxylate
ion))",7.230448921,54553-90-1,O=C([O-])c1cc(C(=O)[O-])c(C(=O)[O-])cc1C(=O)[O-],9,25.0,10.1063/1.555808,diol,Polyfunctional / highly functionalized
1706,Ractopamine,9.2253,97825-25-7,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137983,diol,Polyfunctional / highly functionalized
1707,Ractopamine,9.225309282,97825-25-7,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1708,Ractopamine,9.225309282,97825-25-7,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O,7,,https://doi.org/10.1021/acs.est.6b05536,diol,Polyfunctional / highly functionalized
1709,Rebaudoside A,8.322219295,2385067-57-0,,7.4,,https://doi.org/10.1021/jp3047246,"sulfide, disulfide",Sulfur-containing organics
1710,Rhodamine B,7.923761961,69319-23-9,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],,,https://doi.org/10.1016/j.jcis.2018.01.016,alkane,Aliphatic hydrocarbons
1711,Rhodamine B,6.923761961,69319-23-9,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,,25.0,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1712,Rhodamine B,10.54406804,69319-23-9,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],,,https://doi.org/10.1016/j.apcatb.2018.04.058,alkane,Aliphatic hydrocarbons
1713,Riboflavine,9.903089987,83-88-5,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
1714,Ribonuclease A,10.07918125,9001-99-4,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN,7,,NIST,halogeneted,Halogenated organics
1715,Ribose-5-phosphate,7.397940009,3615-55-2,C([C@H]([C@H]([C@H](C=O)O)O)O)OP(=O)(O)O,4.6,,NIST,diol,Polyfunctional / highly functionalized
1716,Ronidazole,9.392696953,7681-76-7,Cn1c(COC(N)=O)ncc1[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
1717,Ronidazole,9.3927,7681-76-7,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.138104,halogeneted,Halogenated organics
1718,Ronidazole,9.3927,7681-76-7,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.138263,halogeneted,Halogenated organics
1719,Ronidazole,9.392696953,7681-76-7,Cn1c([N+](=O)[O-])cnc1COC(N)=O,7,,10.1016/j.chemosphere.2018.12.156,diol,Polyfunctional / highly functionalized
1720,Ronidazole,9.392696953,7681-76-7,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],7,,?10.1021/acs.est.6b05536,halogeneted,Halogenated organics
1721,Ru(bpy)32+,9.698970004,15158-62-0,C1(C2=NC=CC=C2)=NC=CC=C1.C3(C4=NC=CC=C4)=NC=CC=C3.C5(C6=NC=CC=C6)=NC=CC=C5.[Ru+2],,,NIST,cyclo,Aromatic & PAHs
1722,Ru(bpy)32+,9.51851394,15158-62-0,C1(C2=NC=CC=C2)=NC=CC=C1.C3(C4=NC=CC=C4)=NC=CC=C3.C5(C6=NC=CC=C6)=NC=CC=C5.[Ru+2],0,,NIST,cyclo,Aromatic & PAHs
1723,Ru(bpy)32+,9.69019608,15158-62-0,C1(C2=NC=CC=C2)=NC=CC=C1.C3(C4=NC=CC=C4)=NC=CC=C3.C5(C6=NC=CC=C6)=NC=CC=C5.[Ru+2],4.7,,NIST,cyclo,Aromatic & PAHs
1724,S-Methylcysteine,9.6738,7728-98-5,CSC[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.jhazmat.2025.138174,"sulfide, disulfide",Sulfur-containing organics
1725,S-Methylcysteine,9.6738,7728-98-5,CSC[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.jhazmat.2025.138308,"sulfide, disulfide",Sulfur-containing organics
1726,S2O82-,5.799340549, 15092-81-6,,5,,NIST,"sulfide, disulfide",Sulfur-containing organics
1727,S2O82-,5.698970004, 15092-81-6,,0,,NIST,"sulfide, disulfide",Sulfur-containing organics
1728,S2O82-,5.785329835, 15092-81-6,,4.9,,NIST,"sulfide, disulfide",Sulfur-containing organics
1729,S2O82-,5.819543936, 15092-81-6,,,,NIST,"sulfide, disulfide",Sulfur-containing organics
1730,SDM (sulfadimethoxypyrimidine),10.61909333,342884-71-3,COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,8,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1731,SDZ(Sulfadiazine),10.61909333,1033846-45-5,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,8,,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1732,SIZ(sulfisoxazole),11.20411998,73247-57-1,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,8,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
1733,SM1(sulfamerazine),10.69019608,2088179-99-9,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,8,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1734,SM2(sulfamethazine),10.61909333,1562333-92-9,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,8,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1735,SMM(sulfamonomethoxine),10.61909333,1054451-22-7,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,8,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1736,SMP(sulfamethoxypyridazine),10.61909333,606-05-3,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,8,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1737,SMZ(Simazine),9.025305865,8064-90-2,CCNc1nc(Cl)nc(NCC)n1,7,25.0,10.1016/j.envint.2018.12.043,triazine,Heterocycles
1738,SO32-,8.568201724,14265-45-3,,,,NIST,"sulfide, disulfide",Sulfur-containing organics
1739,SO32-,8.755874856,14265-45-3,,,,NIST,"sulfide, disulfide",Sulfur-containing organics
1740,SO4·-,8.431363764,12143-45-2,,4.5,,NIST,"sulfide, disulfide",Sulfur-containing organics
1741,SO4·-,8.653212514,12143-45-2,,5.1,,NIST,"sulfide, disulfide",Sulfur-containing organics
1742,SO4·-,8.681241237,12143-45-2,,4.8,,NIST,"sulfide, disulfide",Sulfur-containing organics
1743,SO4·-,8.568201724,12143-45-2,,,,NIST,"sulfide, disulfide",Sulfur-containing organics
1744,SO4·-,8.880813592,12143-45-2,,0,,NIST,"sulfide, disulfide",Sulfur-containing organics
1745,SO4·-,8.643452676,12143-45-2,,7,,NIST,"sulfide, disulfide",Sulfur-containing organics
1746,SO4·-,8.908485019,12143-45-2,,5.8,,NIST,"sulfide, disulfide",Sulfur-containing organics
1747,SO4·-,8.204119983,12143-45-2,,,,NIST,"sulfide, disulfide",Sulfur-containing organics
1748,SO4·-,8.698970004,12143-45-2,,5.5,,NIST,"sulfide, disulfide",Sulfur-containing organics
1749,SO4·-,9.255272505,12143-45-2,,0,,NIST,"sulfide, disulfide",Sulfur-containing organics
1750,STZ(sulfathiazole),10.67302091,18883-66-4,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,8,,10.1016/j.chemosphere.2018.12.156,"sulfide, disulfide",Sulfur-containing organics
1751,Saccharin,6.301029996,1981/7/2,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,7.4,,https://doi.org/10.1021/jp3047246,"sulfide, disulfide",Sulfur-containing organics
1752,Saccharin,7.301029996,1981/7/3,O=C1NS(=O)(=O)c2ccccc21,7.4,21.0,10.1016/j.chemosphere.2018.12.156,"sulfide, disulfide",Sulfur-containing organics
1753,Salbutamol,9.5682,18559-94-9,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,,,https://doi.org/10.1016/j.chemosphere.2023.138862,diol,Polyfunctional / highly functionalized
1754,Salbutamol,9.252853031,18559-94-9,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,7,,https://doi.org/10.1021/acs.est.6b05536,diol,Polyfunctional / highly functionalized
1755,Salbutamol,9.252853031,18559-94-9,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1756,Salbutamol,9.2529,18559-94-9,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,,,https://doi.org/10.1016/j.jhazmat.2025.137979,diol,Polyfunctional / highly functionalized
1757,Salbutamol,9.568201724,18559-94-9,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,6,,https://doi.org/10.1016/j.cej.2019.02.183,diol,Polyfunctional / highly functionalized
1758,Salicylic acid,9.204119983,285979-87-5,C1=CC=C(C(=C1)C(=O)O)O,7,,https://doi.org/10.1016/j.radphyschem.2005.06.003,halogeneted,Halogenated organics
1759,Salicylic acid,9.2041,285979-87-5,C1=CC=C(C(=C1)C(=O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137984,halogeneted,Halogenated organics
1760,Salicylic acid,9.2041,285979-87-5,C1=CC=C(C(=C1)C(=O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138154,halogeneted,Halogenated organics
1761,Salicylic acid,9.2041,285979-87-5,C1=CC=C(C(=C1)C(=O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138211,halogeneted,Halogenated organics
1762,Salicylic acid,9.204119983,285979-87-5,O=C(O)c1ccccc1O,7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1763,Salicylic acid,9.204119983,1189678-81-6,OC(=O)c1ccccc1O,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1764,SiO32-,7.301029996, 15593-90-5,,,,NIST,"sulfide, disulfide",Sulfur-containing organics
1765,Sodium cumene sulfonate,8.73239376,71407-44-8,CC(C)C1=CC=CC=C1S(=O)(=O)[O-].[Na+],,,NIST,"sulfide, disulfide",Sulfur-containing organics
1766,Sotalol,9.9638,3930-20-9,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,,,https://doi.org/10.1016/j.chemosphere.2023.138855,"sulfide, disulfide",Sulfur-containing organics
1767,Sotalol,10.47712125,3930-20-9,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,7,,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1768,Sotalol,10.47712125,3930-20-9,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,7,,https://doi.org/10.1007/s13762-016-1083-3,"sulfide, disulfide",Sulfur-containing organics
1769,Styrene,9.301029996,100-42-5,C=CC1=CC=CC=C1,,,NIST,cyclo,Aromatic & PAHs
1770,Sucralose,8.230448921,56038-13-2,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,7.4,21.0,10.1016/j.chemosphere.2018.12.156,diol,Polyfunctional / highly functionalized
1771,Sucralose,8.230448921,56038-13-2,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O,7.4,,https://doi.org/10.1021/jp3047246,diol,Polyfunctional / highly functionalized
1772,Sulfacetamide,8.2304,144-80-9,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,,,https://doi.org/10.1016/j.jhazmat.2025.138248,"sulfide, disulfide",Sulfur-containing organics
1773,Sulfacetamide,9.7782,   144–80–9,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,,,   https://doi.org/10.1016/0969-806X(94)90047-7,"sulfide, disulfide",Sulfur-containing organics
1774,Sulfacetamide,8.2304,144-80-9,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,,,https://doi.org/10.1016/j.jhazmat.2025.138052,"sulfide, disulfide",Sulfur-containing organics
1775,Sulfacetamide,9.77815125,144-80-9,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,9.2,,https://doi.org/10.1016/0969-806X(94)90047-7,"sulfide, disulfide",Sulfur-containing organics
1776,Sulfacetamide,9.77815125,144-80-9,CC(=O)NS(=O)(=O)c1ccc(N)cc1,9.2,,10.1016/j.chemosphere.2018.12.156,"sulfide, disulfide",Sulfur-containing organics
1777,Sulfacetamide,9.7782,144-80-9,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,,,https://doi.org/10.1016/j.chemosphere.2023.138842,"sulfide, disulfide",Sulfur-containing organics
1778,Sulfaclozine,9.875061263,102-65-8,C1=CC(=CC=C1N)S(=O)(=O)NC2=CN=CC(=N2)Cl,7,,https://doi.org/10.1016/j.apcatb.2016.08.046,"sulfide, disulfide",Sulfur-containing organics
1779,Sulfaclozine,9.875061263,102-65-8,Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1,7,20.0,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1780,Sulfaclozine,9.875061263,27890-59-1,Nc1ccc(cc1)[S](=O)(=O)Nc2cncc(Cl)n2,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
1781,Sulfadiazine,10.61909333,68-35-9,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,7,,https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1782,Sulfadiazine,10.61909333,1219149-66-2,Nc1ccc(cc1)[S](=O)(=O)Nc2ncccn2,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
1783,Sulfadiazine,10.61909333,68-35-9,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,7,,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1784,Sulfadiazine,9.8751,68-35-9,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,,https://doi.org/10.1016/j.jhazmat.2025.138289,"sulfide, disulfide",Sulfur-containing organics
1785,Sulfadiazine,10.6191,68–35–9,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,,   https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1786,Sulfadiazine,8.8965,68-35-9,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,,https://doi.org/10.1016/j.chemosphere.2023.138831,"sulfide, disulfide",Sulfur-containing organics
1787,Sulfadimethoxypyrimide,9.886490725,,COC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)OC,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
1788,Sulfadimethoxypyrimide,9.886490725,,COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,7,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1789,Sulfadimethoxypyrimide,9.886490725,,COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,7,,https://doi.org/10.1016/j.watres.2016.07.037,alcohol,Oxygenated organics
1790,Sulfamerazine,10.69019608,127-79-7,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,7,,https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1791,Sulfamerazine,10.69019608,127-79-7,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1792,Sulfamerazine,10.69019608,127-79-7,Cc1ccnc(N[S](=O)(=O)c2ccc(N)cc2)n1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1793,Sulfamerazine,10.6902,   127–79–7,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,,   https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1794,Sulfamethazine,10.5539,   57–68–1,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,,,   https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1795,Sulfamethazine,9.7782,35762-76-6,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,,,https://doi.org/10.1016/j.chemosphere.2023.138830,"sulfide, disulfide",Sulfur-containing organics
1796,Sulfamethazine,8.896526217,35762-76-6,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,7,,https://doi.org/10.1016/j.jenvman.2018.06.097,"sulfide, disulfide",Sulfur-containing organics
1797,Sulfamethazine,10.55388303,35762-76-6,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,7,,https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1798,Sulfamethazine,10.26245109,53081-02-0,Cc1cc(C)nc(N[S](=O)(=O)c2ccc(N)cc2)n1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1799,Sulfamethazine,10.55388303,35762-76-6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1800,Sulfamethoxazole,9.995635195,1346603-52-8,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
1801,Sulfamethoxazole,9.4771,13053-79-7,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,,,https://doi.org/10.1016/j.chemosphere.2023.138829,"sulfide, disulfide",Sulfur-containing organics
1802,Sulfamethoxazole,9.944482672,13053-79-7,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,7,,https://doi.org/10.1016/j.cej.2012.05.040,"sulfide, disulfide",Sulfur-containing organics
1803,Sulfamethoxazole,10.20682588,13053-79-7,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,6,,?10.1021/es504799n,"sulfide, disulfide",Sulfur-containing organics
1804,Sulfamethoxazole,10.06818586,13053-79-7,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,9,,?10.1021/es504799n,"sulfide, disulfide",Sulfur-containing organics
1805,Sulfamethoxazole,9.477121255,13053-79-7,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,6.5,,https://doi.org/10.1016/j.psep.2018.03.020,"sulfide, disulfide",Sulfur-containing organics
1806,Sulfamethoxazole,10.2068,723–46–6,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,,,https://doi.org/10.1021/es504799n,"sulfide, disulfide",Sulfur-containing organics
1807,Sulfamethoxazole,9.921342203,13053-79-7,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,7,,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
1808,Sulfamethoxypyridazine,10.90955603,5433-63-6,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,7,,https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1809,Sulfamethoxypyridazine,10.90955603,5433-63-6,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,7,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1810,Sulfamethoxypyridazine,10.90955603,1172846-03-5,COc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1811,Sulfamonomethoxine,10.1239,1220-83-3,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,,https://doi.org/10.1016/j.jhazmat.2025.138293,"sulfide, disulfide",Sulfur-containing organics
1812,Sulfamonomethoxine,10.12385164,1220-83-3,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,7,,https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1813,Sulfamonomethoxine,10.1239,   1220–83–3,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,,   https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1814,Sulfamonomethoxine,10.12385164,1220-83-3,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,7,,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
1815,Sulfamonomethoxine,10.12385164,1286538-12-2,COc1cc(N[S](=O)(=O)c2ccc(N)cc2)ncn1,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1816,Sulfasalazine,9.123851641,599-79-1,O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,7.1,,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
1817,Sulfasalazine,9.123851641,599-79-1,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,7.1,,https://doi.org/10.1016/j.watres.2018.01.047,"sulfide, disulfide",Sulfur-containing organics
1818,Sulfasalazine,9.123851641,599-79-1,OC(=O)C1=C\C(C=CC1=O)=N/Nc2ccc(cc2)[S](=O)(=O)Nc3ccccn3,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
1819,Sulfathiazole,10.67302091,32365-02-9,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,7,,10.1016/j.chemosphere.2018.12.156,"sulfide, disulfide",Sulfur-containing organics
1820,Sulfathiazole,10.67302091,1020719-89-4,Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
1821,Sulfathiazole,10.673,32365-02-9,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,,,https://doi.org/10.1016/j.jhazmat.2025.138258,"sulfide, disulfide",Sulfur-containing organics
1822,Sulfathiazole,10.673,32365-02-9,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,,,https://doi.org/10.1016/j.jhazmat.2025.138069,"sulfide, disulfide",Sulfur-containing organics
1823,Sulfathiazole,10.67302091,32365-02-9,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,7,,https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1824,Sulfathiazole,10.673,   72–14–0,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,,,   https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1825,Sulfisoxazole,11.20682588,32365-02-9,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,7,,https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1826,Sulfisoxazole,11.2068,   127–69–5,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,,,   https://doi.org/10.1016/j.watres.2016.07.037,"sulfide, disulfide",Sulfur-containing organics
1827,Sulfisoxazole,11.20682588,32365-02-9,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,7,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
1828,Sulfisoxazole,11.20682588,37357-67-8,Cc1noc(N[S](=O)(=O)c2ccc(N)cc2)c1C,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
1829,"Sym-1,3,5-Triazine",7.908485019,64536-03-4,c1ncncn1,5,,10.1016/j.chemosphere.2018.12.156,triazine,Heterocycles
1830,"Sym-1,3,5-Triazine",7.908485019,64536-03-4,c1ncncn1,5,,https://doi.org/10.1002/poc.1134,triazine,Heterocycles
